,Agent,sample_id,sample_size,sample,mu,sd
149,1,4,22,"[1.0170490410366244, 1.2497736152886842, 1.2627014531166223, 1.1985814618887018, 0.9979530899757405, 1.1798531033284723, 1.1852379696563988, 0.9774939679807891, 1.1971716627118625, 1.0045002754823449, 0.8132728728069991, 1.0813729293133103, 0.8516958558033498, 0.9605605181010765, 1.3076614249079812, 0.9877032301790094, 1.1175104526514381, 1.1487537962282433, 1.0623417682439502, 1.00522123531024, 1.1383463777003562, 0.7659598363959855]",1.134342153458027,0.14545150635818493
150,1,5,20,"[0.9913505569616686, 1.1935185496093608, 0.8421296909674861, 1.2031607234638104, 1.0359646532014124, 1.1017092688251378, 1.1431997731442858, 1.406642540281321, 1.1086435603616096, 1.2953446403270057, 1.2178158566668258, 1.361365085611006, 1.1365308029099954, 1.303898189686676, 0.9323342730969789, 0.9848744602513791, 0.8609061707940885, 1.1209582122660162, 0.9958238759818292, 1.3102114431012977]",1.134342153458027,0.14545150635818493
151,1,6,27,"[1.1441963952522618, 0.9476190947105371, 1.2813554944813434, 1.4225615220089516, 1.1108911611874166, 0.8263040402429593, 0.9819439393482585, 1.0786827562533048, 0.8464133810919309, 1.140884296371863, 1.2832597355811934, 1.2779547182556272, 1.0905447363639909, 1.1300869081538847, 1.1793362950358628, 1.100010728025775, 1.0667225970876422, 1.0753669326697808, 1.1068179177687627, 0.9444658193961313, 1.0610374092283301, 0.8826009494958229, 1.1010204415553213, 0.9431294804792303, 1.2778428170589466, 1.1231001596065786, 0.9696201781139187]",1.134342153458027,0.14545150635818493
152,1,7,26,"[1.1796821992567694, 1.2256121976208292, 1.1496024337118773, 1.0613807610967585, 1.204645057087872, 1.1974975778973975, 1.4262746453939397, 0.9446966264817014, 1.1248609765321544, 0.9873634787971033, 1.2185076690459749, 0.8412738052041691, 1.331143130636995, 0.9830779479293486, 0.9356708669312556, 1.5094518413786893, 1.3623458573299485, 1.2609722818029343, 1.2525209062520521, 1.109060069035085, 1.003260832221931, 1.2800279075740137, 0.9770198533642964, 1.0445102118338339, 1.1320090776966802, 1.1060931617886347]",1.134342153458027,0.14545150635818493
153,1,8,20,"[1.2914885904413567, 1.1352633253539233, 1.275637191248334, 0.9504436838438277, 1.3540155881623135, 1.0324833234531872, 1.1693143674739217, 1.034882158632512, 1.1513349643573132, 0.8775742430855237, 1.1790466824949737, 1.2318456105420672, 1.3309472220764678, 1.2929841345051245, 1.116583220533032, 1.2900526888080535, 1.1007849544178074, 1.0360531520995995, 1.211054331082418, 0.978002579582228]",1.134342153458027,0.14545150635818493
154,1,9,27,"[1.1901318912879022, 1.1040387959684435, 1.1552305157741878, 1.3104850577543705, 0.9493460297329324, 1.0355451146012307, 1.203446084492147, 1.3084048072341663, 1.2465945945385182, 1.1635664515047495, 1.0659195510894428, 0.8887337167501813, 1.227654707372772, 1.074762808301507, 1.355804638041171, 1.3842232083471835, 1.0457571962986798, 1.0387193084667652, 1.0891383204394411, 1.1446849284885119, 1.2078411821700143, 1.3551633618166512, 0.9174342489048626, 1.1938188949062791, 0.9702419781721912, 1.1554270498586652, 1.098473506417406]",1.134342153458027,0.14545150635818493
155,1,10,24,"[1.1358402807533494, 1.167793775142646, 1.178709255145593, 1.19194850022936, 0.9366549567052553, 1.1982070033552128, 0.7873136102020124, 1.337975786277393, 0.8966268798894794, 1.1577933466336827, 1.152226986263429, 1.227255244222283, 0.9519955652617006, 1.144189420272751, 0.9997821947428847, 1.1251905169329344, 1.062018209307685, 1.2194398148321082, 1.2680958865586356, 0.9397845109834635, 1.058467059579655, 1.2359434593336478, 1.1090985987145674, 1.0951726186289834]",1.134342153458027,0.14545150635818493
156,1,11,27,"[0.8880989989354319, 1.1721356027024552, 1.1191914693966198, 1.2912498521331566, 1.1391634278343274, 1.0344014404674367, 1.3868443806372857, 0.8984210566535742, 0.8369304209125104, 0.7085200350407022, 0.9913362156402371, 1.270519862402431, 1.1314627520466218, 1.4238871473754782, 1.3204360785368097, 1.1470755857296806, 1.2111122163259787, 1.038762631438435, 1.22698642615314, 1.1506432625635137, 1.1003044224783731, 1.1188347957732458, 1.0825983805830919, 1.4157646633330463, 1.0528767206767176, 1.1319527107743006, 1.027002367665507]",1.134342153458027,0.14545150635818493
157,1,12,20,"[1.017631036495864, 1.0844131464104636, 1.2617040500525802, 0.886989882525181, 1.3955454771315299, 1.4799485164509512, 1.211319996275003, 1.329204091106666, 1.3956801619602155, 1.1627930251081393, 1.0835184356152716, 1.0697700720818988, 1.1235569860177488, 1.0907155124478107, 0.948038919724141, 1.3646423373037666, 1.3804201742466695, 1.2298914123701434, 1.0452705997215015, 1.028683517844782]",1.134342153458027,0.14545150635818493
158,1,13,24,"[0.8072900342073266, 1.0209072716617407, 1.1654677024150168, 1.1233853088973054, 1.3256238472837538, 0.8118156481821752, 1.292871574798292, 1.1576410792400984, 1.2547575625662002, 0.9779696593210607, 1.37888061880488, 1.0549617706254666, 1.02375195183305, 1.3974035389619541, 0.9913178018392016, 0.9751802072957066, 1.2644799167781697, 1.1069995462084898, 1.069122556678933, 1.2234636121661189, 1.0513500775005453, 1.2956385776131987, 1.1072524685469294, 1.131253622788723]",1.134342153458027,0.14545150635818493
159,1,14,25,"[1.0896388305326479, 1.2213621709127214, 1.1498773639965583, 1.0719270839103956, 1.2256639950345698, 0.9018347046489448, 1.1323472138738817, 1.240063117154996, 1.2415661504028466, 1.3896792727907676, 0.9897975097586729, 0.976461505362908, 1.1990880228242276, 1.4659758201243402, 1.4256135615639534, 1.3878586106868909, 1.020358506085964, 1.161098549973539, 1.21153009165709, 1.2782736053688915, 1.312459678690641, 1.0508598223004444, 1.3313941370925126, 1.3130684899396812, 1.260985547374584]",1.134342153458027,0.14545150635818493
160,1,15,24,"[1.1635197272001037, 0.6697701728772234, 1.103801890251111, 1.005110960423384, 1.0348115411587686, 1.266586676937688, 1.1486144726274825, 0.8714530249555639, 0.9766289883777585, 1.226077264124888, 1.0982264176729335, 1.139890793415332, 1.179562979022235, 1.356452373229684, 1.0868519360470685, 1.2264038105542348, 1.0586011775384274, 1.342744461510586, 1.2154138353892046, 1.2474175852088318, 1.3403015153435136, 1.085710844083701, 1.1590395126467576, 0.9703631832960494]",1.134342153458027,0.14545150635818493
161,1,16,26,"[1.3304784887756296, 1.2281868696352205, 1.0311357969446915, 1.1583656487192593, 1.2262343148906014, 1.0880270597674908, 1.3329154684228, 1.2013709003580302, 1.1976778190221347, 1.0857841323907935, 1.3267617323565986, 1.267678533924702, 1.0517931695126073, 1.2005327277812403, 1.2104739854670177, 1.1166713524189302, 0.9266829724345315, 1.085273928323707, 1.2149569018441055, 1.1964575899185896, 1.1107696968191814, 1.2515793002854296, 0.9313591247361237, 1.2042472831756836, 1.0727783698141184, 1.1756082913116]",1.134342153458027,0.14545150635818493
162,1,17,21,"[1.2439261248993374, 1.351012746266683, 1.1232641827429062, 1.3380348501473782, 1.023895465075014, 1.5009603520841979, 1.1772949576894736, 1.2170170779548832, 0.8888001745740066, 0.9378207330610275, 1.2746309771412805, 1.1392581309664838, 1.3333276735981023, 1.3191499172671346, 1.2901374998965944, 1.1246520568833176, 1.1983872485224698, 1.191595737772851, 0.9511065870995513, 0.897097014783207, 1.3731242659779466]",1.134342153458027,0.14545150635818493
163,1,18,24,"[1.0789043922099297, 1.0887173220359887, 1.241290868717663, 1.1314341453819445, 1.2279341622460147, 1.2868019816301548, 0.7817354229384257, 0.8379411589842822, 1.3260177194302099, 1.22303427904134, 1.218903763147967, 1.30380019547173, 1.0687654258980728, 0.9965823754742311, 1.0383100177671485, 1.0607786447488716, 1.1981086495780404, 1.1694160312831965, 1.1164967371507235, 1.2873998846185537, 1.3437539088411152, 0.8767843983690513, 1.3207963252332653, 1.1732528758203935]",1.134342153458027,0.14545150635818493
164,1,19,21,"[1.2519693316785503, 1.0034439064393164, 1.2141487484344946, 1.0519323152479714, 1.1570197809966682, 1.2621000803571916, 0.8799927069927569, 0.8927098294110386, 1.0637625602878957, 1.2961047579249603, 1.0537330412935733, 1.2091834899108749, 1.1568815673590362, 1.0399886962330982, 1.2268993732111353, 1.183124724365577, 1.0753643427633934, 0.9165387726891696, 1.0044490547595604, 1.400230283916198, 0.7864779242413265]",1.134342153458027,0.14545150635818493
165,1,20,28,"[1.1806867995147539, 1.2302584459150456, 1.2296077929338691, 1.2008580000032834, 1.2350245805050544, 1.3104137300632002, 1.487358755625671, 1.3958052025013863, 1.1772398493083192, 1.1782714024483898, 1.1331603665320922, 1.1775482600964515, 0.923642975642449, 1.1281496888826898, 0.7651765715420853, 1.1683486092079567, 1.1291890990814568, 1.324865668292169, 1.1489644636705196, 1.004234094779627, 0.8813288701953803, 1.0615067520397323, 1.3581111776824668, 1.0094080610489453, 1.0397942814951824, 1.069460837296795, 1.1473871031066383, 0.9188961061960953]",1.134342153458027,0.14545150635818493
166,1,21,24,"[1.3038346306326136, 1.060507456801581, 0.9321985136242898, 1.1328476316972722, 1.3372691772710419, 1.1245689615265693, 0.9795624597915064, 0.935373862466051, 1.1409798115007705, 1.0445825322910578, 0.9900052812494157, 1.1581789581156985, 1.0535208994203376, 1.2216891492354351, 1.0016891845210998, 1.1041858934326068, 1.2030930118647016, 1.2319913167220844, 0.9744968021355677, 1.2896052960114717, 0.9641331545547037, 0.8729064627256087, 1.1836679639661603, 1.0082418652789904]",1.134342153458027,0.14545150635818493
167,1,22,26,"[0.9668764066714224, 1.1898224922106662, 1.2997584445898012, 1.2249300348970362, 0.9991851861809641, 1.219583045023344, 0.9897155874120249, 1.2578777692495573, 1.2454732555547074, 0.8764892942000323, 1.307696844732706, 1.1642518683675707, 1.1392368860266084, 1.3864448253495798, 1.2391313507479849, 1.0295687851451736, 1.2168747248195644, 0.9904556847758836, 0.9469632289713112, 1.2782137052938127, 1.2573386994228244, 1.1057141602960794, 1.0558914169103504, 0.9637013633077878, 1.025339513717408, 0.9728016637713959]",1.134342153458027,0.14545150635818493
168,1,23,20,"[1.0660278372591585, 1.0776935469162705, 1.0810863026185684, 1.3311656130851302, 1.3621658804480992, 1.2312835961782822, 1.145291134225607, 0.900891449494452, 1.0679304776632417, 1.2284116026947116, 1.1709420099607242, 1.2966320472866364, 1.1091506310303676, 1.2164639904377792, 0.9847227731044845, 1.371572807829919, 1.2444603728995205, 0.8387456259306694, 1.4033877026652148, 1.0027123394204476]",1.134342153458027,0.14545150635818493
169,1,24,27,"[1.1628224585379583, 1.251849985767927, 1.0238920214443656, 1.2234447794833505, 1.0903850721893134, 1.1083248320241021, 0.9301672058391108, 1.3654161708825083, 1.268998951826191, 1.215826458728876, 1.3344436171380623, 1.1017353152505833, 1.0125890813875116, 1.1928330836983765, 1.1005839023997346, 1.0240002762388754, 1.1191678297037089, 1.1344318923457601, 1.0319288768731263, 1.0602505509570537, 1.4255051475329115, 1.0898453239056054, 0.9772913561949511, 0.892584186216087, 1.1709848650161843, 1.0519087059838124, 1.1510713468705396]",1.134342153458027,0.14545150635818493
170,1,25,28,"[1.2373726112639136, 1.2082348608548918, 1.2641438693627176, 1.010856871963776, 1.0898943935350698, 1.183222879136177, 1.2900202292965908, 0.874619369897758, 0.9873097661284609, 1.084616941302041, 1.1478963999660565, 1.074829029653601, 1.0407021755642007, 0.8916057878406481, 1.1189522716212819, 0.980871338682175, 0.8971892564586297, 1.476253811431917, 1.0780032648738858, 1.1246716084790809, 1.0407449903236812, 1.2667762099427957, 1.2617627764061792, 1.2668102174323081, 1.1820392470334535, 1.0165661042528726, 1.1008665886010616, 1.162308600492001]",1.134342153458027,0.14545150635818493
171,1,26,26,"[1.4796415283937856, 1.0361867633991988, 1.025612989881997, 1.473495319733651, 1.0583495424682483, 1.3465441623082617, 1.2383927392550236, 1.0911509135482098, 1.1564940759584557, 1.016250402899015, 0.9033346808044634, 1.4628450365055654, 1.3068244446178419, 1.2013735781937738, 1.1902893570629274, 1.0617707466668964, 1.412317485604824, 1.2115386604860032, 1.0267427750033324, 1.155431886590251, 1.0442350203046964, 1.2307145846625955, 1.212790007296971, 1.2944563435487193, 1.2912704569690445, 1.30238279235089]",1.134342153458027,0.14545150635818493
172,1,27,24,"[1.3307197601221634, 1.3014587543418854, 1.2219769076050817, 1.2069104033398776, 1.2497770862782085, 1.1445771482309692, 1.436125277832603, 1.1030203024768528, 1.1474314968945196, 1.3001741985676842, 1.1297627192357431, 1.0626053976519294, 1.0639621255928056, 1.0387544601514795, 1.1210583521585924, 1.0979008613278802, 1.2195936740631976, 1.2958917816619682, 1.0514242930171511, 1.035100561593233, 1.0647724201003348, 0.9782507721411288, 1.1265259710464175, 1.2420978968110024]",1.134342153458027,0.14545150635818493
173,1,28,26,"[1.2640718056212632, 1.2115293832809497, 1.1296291824247853, 1.1530616990451958, 1.3036090338226454, 1.261440922235661, 1.121796187860965, 1.1290424610138243, 0.9436336151569389, 1.1900672952215594, 1.114253712049405, 1.1096933751975755, 1.3954969381243851, 1.0127868580429382, 1.0854180450092494, 1.2442218873488964, 0.9473911716383644, 0.9756484054809225, 1.1813011142146346, 1.3036769273025695, 1.0859505121844304, 1.1072743965634357, 0.7181570505042418, 0.9612679615180314, 1.3797472479342434, 1.3133496071400859]",1.134342153458027,0.14545150635818493
174,1,29,25,"[1.3397473404378188, 1.1357899039231303, 1.104952331836442, 1.1365830594356787, 0.9345069608872728, 1.139104179301235, 1.005607343111352, 0.8566817936901621, 1.1451044361523632, 1.2622535318228028, 1.164774622513976, 1.2024132690171008, 1.163031202838492, 1.1486567062954438, 1.2129381347083115, 1.099983585664797, 1.1413615307698672, 1.0934765161207416, 1.207238265944291, 1.104167316711571, 0.8173280072762839, 1.2057607804954957, 1.1778049418850458, 1.3305879141397265, 0.8962263056135087]",1.134342153458027,0.14545150635818493
175,1,30,22,"[0.9626327719634685, 1.144103713756422, 1.2157268060140594, 1.318222180622658, 0.8457846367656123, 1.2816185773817959, 1.2987620060946945, 1.152598919148702, 0.9807513932148405, 1.2532661302029313, 0.9189572610007946, 1.2255498474724864, 0.8563814757219282, 1.0952965477226198, 1.0069577141904524, 1.070207914302317, 1.2755262314553757, 1.1354749523040606, 0.9331511838438197, 0.9569007024033342, 1.1636219420287464, 1.3064561392854501]",1.134342153458027,0.14545150635818493
176,1,31,22,"[1.0748270307714272, 1.3198092883906305, 1.200669562405109, 0.7944731081781795, 1.038712637540991, 1.3474946212292096, 1.0909197432981814, 1.2080228650834437, 1.0530924699458415, 0.9784357406344264, 1.1713352966010924, 1.0899248519568192, 1.1803084539810376, 1.2446190573278448, 0.920620294744843, 1.1460168008260536, 1.0455043531843238, 0.7321848350217912, 1.1115697061494563, 1.0766177542327682, 1.1979981015801162, 1.0144191163752883]",1.134342153458027,0.14545150635818493
177,1,32,20,"[1.01712818395896, 1.0693438487977434, 1.0398296044007835, 1.0796722779383479, 1.0523179692466902, 1.1581719205612484, 1.1796805026040105, 1.5063560500240922, 1.0746040199264189, 1.101762668992443, 1.0404627938615845, 1.3075050201155103, 1.1681373765944925, 1.2024372305346425, 1.0555776621821715, 1.1449503987023415, 0.9200170372172579, 0.962948890877052, 1.1895083393156398, 1.2192249500088035]",1.134342153458027,0.14545150635818493
178,1,33,27,"[1.2623939352448157, 1.0097495333915565, 1.1023392332612048, 1.376862987560444, 1.194938619347983, 0.9387380713378131, 0.9969542721485306, 1.331275024706635, 1.2127273411935084, 1.2060026168751206, 0.9491113848527858, 1.4087128592030806, 1.2729829446042797, 1.1118249978600543, 1.1871208916046416, 1.4248559225703457, 1.1522180972783058, 1.266358978815689, 1.0584108218274244, 1.1674580843115043, 1.2950502304688865, 1.043239168912385, 1.1424214629848999, 0.9612205700192151, 1.028054019419949, 1.0763948676899913, 1.0444019749986702]",1.134342153458027,0.14545150635818493
179,1,34,22,"[0.8550082825714416, 1.0776432663968731, 0.995549469448183, 1.2549192730945222, 1.2989944837064988, 1.1965317707308836, 1.2742255950219021, 1.031157686111217, 1.1659570974275015, 1.0747797573759308, 1.0175280679984613, 1.291772139176941, 1.3277895412667668, 0.8405200033069229, 1.2876738142314037, 1.0850374658791961, 1.293447686400798, 1.0442373186588667, 1.4233297416138009, 1.2160710235056222, 1.4266115614707982, 1.2158425778374626]",1.134342153458027,0.14545150635818493
180,1,35,22,"[1.3351255980302987, 0.9509953103442486, 0.8207856851092545, 1.2161540582493062, 0.9872834966708317, 1.0378396856193202, 1.360776194974329, 1.0793378050738893, 1.1936278352379655, 1.0434384461374897, 1.1074099276530225, 1.3976687901074525, 1.12789849243121, 1.2997926392317172, 1.0275080437131066, 1.1352714708281073, 1.3538944088238514, 0.83044372289074, 1.243858023561254, 1.0935328681094652, 0.9675244923216738, 0.9897338919499841]",1.134342153458027,0.14545150635818493
181,1,36,21,"[0.9076355284890291, 1.1778946893193254, 0.9666812138879757, 1.3200985227034703, 1.397821910923121, 1.0057884081435036, 0.7841363233689651, 1.1215749255038836, 1.0574198028341115, 1.0845640953905504, 1.1088302475097684, 1.358120480052596, 1.2396745751437461, 1.0259944291361567, 1.1582796802275515, 1.032992971988831, 1.1295029262163196, 1.2057867550769614, 1.2896365931252636, 0.9508175262382657, 1.014138454731337]",1.134342153458027,0.14545150635818493
